LCLid,stdorToU,datetime,KWH/hh
MAC001819,Std,2012-07-04 22:30:00,0.056
MAC001819,Std,2012-07-13 08:30:00,0.121
MAC001819,Std,2012-07-29 17:30:00,0.146
MAC001819,Std,2012-08-04 09:30:00,0.447
MAC001819,Std,2012-10-01 16:30:00,0.134
MAC001819,Std,2012-11-24 15:30:00,0.079
MAC001819,Std,2012-12-17 14:30:00,0.034
MAC001819,Std,2013-02-11 07:00:00,0.083
MAC001819,Std,2013-02-22 08:00:00,0.332
MAC001819,Std,2013-05-17 22:30:00,0.148
MAC001819,Std,2013-10-14 01:00:00,0.089
MAC001819,Std,2013-12-14 09:30:00,0.081
MAC001819,Std,2014-02-27 21:00:00,0.937
MAC001820,Std,2012-10-28 07:30:00,0.267
MAC001820,Std,2012-11-29 05:30:00,0.254
MAC001820,Std,2013-02-05 21:30:00,0.556
MAC001820,Std,2013-02-17 15:00:00,0.604
MAC001820,Std,2013-03-21 15:30:00,0.779
MAC001821,Std,2012-06-21 08:30:00,0.253
MAC001821,Std,2012-10-27 02:00:00,0.172
MAC001821,Std,2012-11-13 17:00:00,0.406
MAC001821,Std,2012-11-15 06:30:00,0.196
MAC001821,Std,2013-01-18 22:30:00,0.481
MAC001821,Std,2013-04-12 21:30:00,0.419
MAC001821,Std,2013-08-26 00:00:00,0.221
MAC001821,Std,2013-09-07 21:30:00,0.477
MAC001821,Std,2013-10-19 18:00:00,0.514
MAC001821,Std,2013-12-06 15:00:00,0.22
MAC001821,Std,2013-12-20 14:30:00,0.56
MAC001821,Std,2014-01-06 19:30:00,0.862
MAC001821,Std,2014-01-16 10:30:00,0.93
MAC001822,Std,2012-07-16 03:30:00,0.167
MAC001822,Std,2012-08-16 20:00:00,1.268
MAC001822,Std,2012-10-06 13:30:00,1.289
MAC001822,Std,2013-04-18 04:00:00,0.11
MAC001822,Std,2013-05-06 07:00:00,0.179
MAC001822,Std,2013-05-09 18:00:00,0.392
MAC001822,Std,2013-06-17 02:00:00,0.123
MAC001822,Std,2013-07-06 08:00:00,0.112
MAC001822,Std,2013-10-31 09:30:00,0.514
MAC001822,Std,2013-11-10 10:30:00,0.23
MAC001827,Std,2012-10-02 11:30:00,0.209
MAC001827,Std,2013-01-16 12:00:00,0.294
MAC001827,Std,2013-01-24 09:00:00,0.181
MAC001827,Std,2013-05-18 10:30:00,0.164
MAC001827,Std,2013-08-12 17:30:00,0.177
MAC001827,Std,2014-02-13 21:30:00,0.247
MAC001828,Std,2012-07-16 10:00:00,0.055
MAC001828,Std,2012-09-13 05:30:00,0.037
MAC001828,Std,2012-11-27 01:30:00,0.019
MAC001828,Std,2013-04-04 15:00:00,0.481
MAC001828,Std,2013-07-18 15:00:00,0.33
MAC001828,Std,2013-07-22 07:00:00,0.064
MAC001828,Std,2013-07-23 13:00:00,0.1
MAC001828,Std,2013-08-25 08:00:00,0.007
MAC001828,Std,2013-10-10 06:30:00,0.022
MAC001828,Std,2014-01-27 13:30:00,1.117
MAC001829,Std,2012-07-29 14:30:00,0.247
MAC001829,Std,2012-08-11 21:00:00,0.204
MAC001829,Std,2012-09-04 21:00:00,0.27
MAC001829,Std,2012-10-06 19:30:00,0.455
MAC001829,Std,2012-11-12 02:00:00,0.17
MAC001829,Std,2013-02-10 01:00:00,0.14
MAC001829,Std,2013-03-17 05:00:00,0.038
MAC001829,Std,2013-06-02 06:00:00,0.0
MAC001829,Std,2013-08-10 07:00:00,0.335
MAC001829,Std,2013-09-18 03:00:00,0.088
MAC001831,Std,2012-08-15 11:00:00,0.172
MAC001831,Std,2012-08-30 18:00:00,0.365
MAC001831,Std,2012-10-11 12:30:00,0.241
MAC001831,Std,2012-10-12 08:00:00,0.342
MAC001831,Std,2013-04-13 00:00:00,0.388
MAC001831,Std,2013-04-30 06:30:00,0.209
MAC001831,Std,2013-06-08 01:00:00,0.189
MAC001831,Std,2013-06-10 06:30:00,0.253
MAC001831,Std,2013-07-10 04:00:00,0.263
MAC001831,Std,2013-12-04 04:30:00,0.192
MAC001832,Std,2012-07-16 20:00:00,1.251
MAC001832,Std,2012-07-18 19:00:00,0.274
MAC001832,Std,2012-08-06 03:30:00,0.03
MAC001832,Std,2012-10-10 08:30:00,0.125
MAC001832,Std,2012-10-22 07:30:00,0.607
MAC001832,Std,2013-06-15 20:00:00,0.085
MAC001834,Std,2012-06-17 03:30:00,0.09
MAC001834,Std,2012-06-22 17:30:00,0.197
MAC001834,Std,2012-09-11 13:30:00,0.199
MAC001834,Std,2012-12-26 18:30:00,0.362
MAC001834,Std,2013-01-31 22:30:00,0.288
MAC001834,Std,2013-03-23 04:00:00,0.078
MAC001834,Std,2013-08-16 15:00:00,0.071
MAC001834,Std,2013-08-22 10:00:00,0.056
MAC001834,Std,2013-09-01 15:30:00,0.294
MAC001834,Std,2013-12-06 07:30:00,0.241
MAC001834,Std,2014-01-18 12:00:00,0.198
MAC001834,Std,2014-01-18 19:00:00,0.418
MAC001836,Std,2012-10-13 02:00:00,0.506
MAC001836,Std,2013-03-23 03:30:00,0.517
MAC001836,Std,2013-03-26 11:30:00,0.701
MAC001836,Std,2013-05-01 01:30:00,0.125
MAC001836,Std,2013-07-26 12:00:00,0.107
MAC001836,Std,2014-02-16 14:30:00,0.326
MAC001837,Std,2012-11-18 02:00:00,0.049
MAC001837,Std,2012-11-30 15:00:00,0.122
MAC001837,Std,2012-12-30 07:30:00,0.042
MAC001837,Std,2013-06-11 17:00:00,0.246
MAC001837,Std,2013-06-23 17:30:00,0.216
MAC001837,Std,2013-07-11 19:00:00,0.398
MAC001837,Std,2013-08-29 23:00:00,0.066
MAC001837,Std,2013-10-25 16:30:00,0.038
MAC001837,Std,2014-02-05 07:00:00,0.208
MAC001838,Std,2012-07-07 04:30:00,0.014
MAC001838,Std,2012-08-07 15:00:00,0.142
MAC001838,Std,2012-09-22 21:00:00,0.072
MAC001838,Std,2012-11-16 14:00:00,0.464
MAC001838,Std,2013-01-25 03:30:00,0.0
MAC001838,Std,2013-02-15 21:00:00,0.024
MAC001838,Std,2013-02-21 17:00:00,0.522
MAC001838,Std,2013-04-03 14:30:00,0.452
MAC001838,Std,2013-09-30 10:30:00,0.031
MAC001838,Std,2013-11-21 16:30:00,0.521
MAC001838,Std,2014-02-27 11:00:00,1.905
MAC001839,Std,2012-10-15 11:00:00,0.218
MAC001839,Std,2012-10-20 14:00:00,0.266
MAC001839,Std,2012-11-12 04:30:00,0.086
MAC001839,Std,2012-12-18 02:30:00,0.119
MAC001839,Std,2013-05-04 06:00:00,0.211
MAC001839,Std,2013-08-17 08:00:00,0.101
MAC001839,Std,2013-09-28 10:30:00,0.151
MAC001839,Std,2014-01-13 00:00:00,0.119
MAC001839,Std,2014-01-15 02:30:00,0.084
MAC001841,Std,2012-07-09 18:00:00,0.047
MAC001841,Std,2012-07-27 12:30:00,0.115
MAC001841,Std,2012-11-17 09:30:00,0.081
MAC001841,Std,2013-01-16 09:00:00,0.038
MAC001841,Std,2013-02-10 22:30:00,0.099
MAC001841,Std,2013-08-17 14:00:00,0.031
MAC001841,Std,2013-09-12 12:00:00,0.042
MAC001841,Std,2013-10-03 08:30:00,0.071
MAC001841,Std,2014-02-12 16:30:00,0.037
MAC001842,Std,2012-07-12 16:00:00,0.148
MAC001842,Std,2012-07-18 14:00:00,0.125
MAC001842,Std,2012-08-15 11:00:00,0.029
MAC001842,Std,2013-01-22 22:00:00,0.353
MAC001842,Std,2013-05-14 18:30:00,0.21
MAC001842,Std,2013-06-12 20:00:00,0.306
MAC001842,Std,2013-08-08 18:30:00,0.236
MAC001842,Std,2013-08-30 23:30:00,0.211
MAC001842,Std,2013-09-30 00:30:00,0.281
MAC001842,Std,2013-10-28 08:30:00,0.076
MAC001842,Std,2013-11-15 22:00:00,0.3
MAC001842,Std,2013-12-04 23:30:00,0.104
MAC001843,Std,2013-04-12 11:30:00,0.275
MAC001843,Std,2013-05-11 20:00:00,0.253
MAC001843,Std,2013-05-12 03:00:00,0.223
MAC001843,Std,2013-10-04 03:00:00,0.214
MAC001843,Std,2014-01-20 01:30:00,0.12
MAC001844,Std,2012-08-02 02:30:00,0.026
MAC001844,Std,2012-10-10 23:30:00,0.176
MAC001844,Std,2012-10-27 13:00:00,0.029
MAC001844,Std,2012-10-31 18:30:00,0.105
MAC001844,Std,2012-12-29 09:30:00,0.025
MAC001844,Std,2013-01-17 06:00:00,0.028
MAC001844,Std,2013-02-16 09:30:00,0.05
MAC001844,Std,2013-03-10 02:30:00,0.068
MAC001844,Std,2013-03-12 19:30:00,0.839
MAC001844,Std,2013-08-15 03:00:00,0.042
MAC001844,Std,2013-10-06 03:30:00,0.026
MAC001844,Std,2014-01-02 19:30:00,0.151
MAC001845,Std,2012-07-04 20:00:00,0.077
MAC001845,Std,2012-11-12 12:30:00,0.204
MAC001845,Std,2012-12-11 04:30:00,0.035
MAC001845,Std,2013-02-20 12:00:00,0.199
MAC001845,Std,2013-03-02 21:30:00,0.032
MAC001846,Std,2012-07-11 20:00:00,1.415
MAC001846,Std,2012-08-22 18:00:00,0.117
MAC001846,Std,2012-11-02 00:30:00,0.779
MAC001846,Std,2013-01-29 11:30:00,0.082
MAC001846,Std,2013-03-19 02:00:00,0.21
MAC001846,Std,2013-06-11 09:00:00,0.269
MAC001846,Std,2013-06-27 14:30:00,0.146
MAC001848,Std,2012-06-07 21:00:00,0.26
MAC001848,Std,2012-07-15 20:30:00,0.045
MAC001848,Std,2012-10-23 21:00:00,0.143
MAC001848,Std,2012-10-25 11:30:00,0.046
MAC001848,Std,2012-10-30 05:30:00,0.104
MAC001848,Std,2012-11-27 10:00:00,0.282
MAC001848,Std,2013-01-16 08:30:00,0.028
MAC001848,Std,2013-10-17 19:00:00,0.051
MAC001848,Std,2013-12-10 03:00:00,0.056
MAC001850,Std,2013-01-25 11:00:00,0.252
MAC001850,Std,2013-05-19 16:00:00,0.173
MAC001850,Std,2013-10-02 10:00:00,0.153
MAC001850,Std,2013-12-23 01:00:00,0.189
MAC001850,Std,2014-01-19 11:30:00,0.209
MAC001852,Std,2012-07-16 07:30:00,0.035
MAC001852,Std,2012-08-20 06:30:00,0.025
MAC001852,Std,2012-09-08 03:00:00,0.154
MAC001852,Std,2012-11-26 06:30:00,0.034
MAC001852,Std,2013-01-31 00:30:00,0.087
MAC001852,Std,2013-06-08 14:30:00,0.126
MAC001852,Std,2014-01-14 20:00:00,0.201
MAC001852,Std,2014-01-18 17:30:00,0.373
MAC001854,Std,2012-06-18 21:30:00,0.111
MAC001854,Std,2012-07-06 08:00:00,0.087
MAC001854,Std,2012-10-26 10:00:00,0.035
MAC001854,Std,2012-11-03 01:30:00,0.079
MAC001854,Std,2012-11-03 21:00:00,0.584
MAC001854,Std,2012-11-11 12:00:00,0.333
MAC001854,Std,2013-04-12 06:00:00,0.058
MAC001854,Std,2013-06-25 09:00:00,0.102
MAC001854,Std,2013-08-05 18:00:00,0.053
MAC001854,Std,2013-10-14 02:30:00,0.038
MAC001854,Std,2013-11-19 13:30:00,0.035
MAC001854,Std,2013-12-10 09:30:00,0.252
MAC001854,Std,2013-12-24 14:00:00,0.092
MAC001854,Std,2014-01-01 18:00:00,0.088
MAC001859,Std,2012-07-01 19:30:00,0.795
MAC001859,Std,2012-08-31 18:30:00,1.003
MAC001859,Std,2012-11-02 23:00:00,0.268
MAC001859,Std,2012-11-11 21:00:00,1.28
MAC001859,Std,2012-11-24 12:30:00,2.2739999
MAC001859,Std,2013-01-19 00:00:00,0.478
MAC001859,Std,2013-05-10 14:30:00,0.366
MAC001859,Std,2013-09-03 04:00:00,0.07
MAC001859,Std,2013-11-10 17:00:00,0.131
MAC001859,Std,2013-12-30 10:30:00,0.874
MAC001859,Std,2014-01-13 16:30:00,0.162
MAC001860,Std,2012-07-13 05:30:00,0.114
MAC001860,Std,2012-09-17 21:00:00,0.179
MAC001860,Std,2012-12-14 15:00:00,0.286
MAC001860,Std,2012-12-29 17:30:00,0.095
MAC001860,Std,2013-02-20 03:00:00,0.105
MAC001860,Std,2013-05-08 11:00:00,0.365
MAC001860,Std,2013-05-29 04:00:00,0.102
MAC001860,Std,2013-06-17 17:00:00,0.113
MAC001860,Std,2013-08-06 15:30:00,0.225
MAC001860,Std,2013-11-05 11:30:00,0.424
MAC001860,Std,2013-12-21 02:30:00,0.157
MAC001860,Std,2013-12-26 00:30:00,0.175
MAC001862,Std,2012-06-30 12:00:00,0.271
MAC001862,Std,2012-11-09 16:30:00,0.718
MAC001862,Std,2013-02-19 22:30:00,1.3559999
MAC001862,Std,2013-02-20 05:30:00,1.096
MAC001862,Std,2013-06-22 08:00:00,0.335
MAC001862,Std,2013-07-22 19:00:00,0.543
MAC001862,Std,2013-07-30 05:30:00,0.555
MAC001862,Std,2013-08-06 23:30:00,0.285
MAC001862,Std,2013-08-18 13:00:00,0.244
MAC001862,Std,2013-09-11 06:30:00,0.472
MAC001862,Std,2013-11-18 21:00:00,2.2709999
MAC001862,Std,2013-11-21 07:30:00,0.971
MAC001862,Std,2014-01-11 07:30:00,0.65
MAC001863,Std,2012-10-15 06:30:00,0.011
MAC001863,Std,2013-03-19 00:00:00,0.032
MAC001863,Std,2013-04-17 07:00:00,0.065
MAC001863,Std,2013-04-23 05:30:00,0.003
MAC001863,Std,2013-05-24 13:30:00,0.056
MAC001863,Std,2013-07-31 03:00:00,0.07
MAC001863,Std,2013-11-17 12:30:00,0.193
MAC001864,Std,2012-08-11 06:30:00,0.077
MAC001864,Std,2012-11-24 21:30:00,0.292
MAC001864,Std,2013-02-01 02:30:00,0.068
MAC001864,Std,2013-02-26 10:30:00,0.05
MAC001864,Std,2013-07-03 15:00:00,0.218
MAC001864,Std,2013-07-19 05:00:00,0.141
MAC001864,Std,2014-01-05 20:30:00,0.552
MAC001866,Std,2012-09-02 03:30:00,0.072
MAC001866,Std,2012-10-20 13:00:00,0.119
MAC001866,Std,2013-05-10 21:00:00,0.645
MAC001866,Std,2013-07-25 05:00:00,0.115
MAC001866,Std,2013-08-28 09:00:00,0.169
MAC001866,Std,2013-09-13 11:30:00,0.077
MAC001866,Std,2013-09-29 19:00:00,0.15
MAC001866,Std,2013-11-04 01:30:00,0.1
MAC001867,Std,2012-08-11 23:30:00,0.158
MAC001867,Std,2012-10-06 16:00:00,0.074
MAC001867,Std,2012-12-30 04:30:00,0.07
MAC001867,Std,2013-02-12 00:30:00,0.066
MAC001867,Std,2013-06-01 09:00:00,0.2
MAC001867,Std,2013-06-25 04:30:00,0.091
MAC001867,Std,2013-06-29 06:30:00,0.109
MAC001867,Std,2013-11-14 14:00:00,0.126
MAC001867,Std,2013-11-23 15:00:00,0.217
MAC001868,Std,2012-07-04 17:30:00,0.123
MAC001868,Std,2012-09-22 23:30:00,0.064
MAC001868,Std,2012-11-27 04:00:00,0.097
MAC001868,Std,2013-02-28 07:30:00,0.281
MAC001868,Std,2013-04-04 16:30:00,0.244
MAC001868,Std,2013-04-21 15:30:00,0.27
MAC001869,Std,2012-06-18 18:30:00,0.227
MAC001869,Std,2012-10-15 05:30:00,0.05
MAC001869,Std,2012-12-11 05:00:00,0.059
MAC001869,Std,2013-01-01 09:00:00,0.033
MAC001869,Std,2013-01-10 18:30:00,0.985
MAC001869,Std,2013-07-09 20:30:00,0.139
MAC001869,Std,2013-08-05 02:00:00,0.053
MAC001869,Std,2013-08-20 09:30:00,0.211
MAC001869,Std,2013-11-26 04:00:00,0.078
MAC001869,Std,2013-11-28 01:00:00,0.045
MAC001869,Std,2014-01-01 22:00:00,0.389
MAC001870,Std,2012-06-08 22:30:00,0.014
MAC001870,Std,2012-07-06 12:30:00,0.25
MAC001870,Std,2012-08-04 06:00:00,0.054
MAC001870,Std,2012-08-05 22:30:00,0.062
MAC001870,Std,2012-09-02 12:30:00,0.191
MAC001870,Std,2012-12-17 09:00:00,0.063
MAC001871,Std,2012-07-29 10:00:00,0.083
MAC001871,Std,2012-10-29 23:30:00,0.078
MAC001871,Std,2012-11-28 00:00:00,0.122
MAC001871,Std,2013-04-29 18:00:00,0.128
MAC001871,Std,2013-08-06 12:00:00,0.077
MAC001871,Std,2013-08-27 19:00:00,0.158
MAC001871,Std,2013-10-29 09:00:00,0.083
MAC001871,Std,2013-11-04 03:30:00,0.111
MAC001871,Std,2013-11-23 00:30:00,0.12
MAC001872,Std,2012-06-25 21:00:00,0.092
MAC001872,Std,2012-07-16 14:30:00,0.026
MAC001872,Std,2012-09-13 03:30:00,0.028
MAC001872,Std,2013-09-21 01:00:00,0.015
MAC001872,Std,2013-10-01 09:00:00,0.018
MAC001872,Std,2013-11-12 11:00:00,0.015
MAC001872,Std,2014-01-22 17:00:00,0.611
MAC001874,Std,2012-09-18 08:30:00,0.442
MAC001874,Std,2012-09-20 04:30:00,0.573
MAC001874,Std,2012-10-01 09:30:00,0.499
MAC001874,Std,2012-10-03 05:30:00,0.5
MAC001874,Std,2012-10-22 12:00:00,0.479
MAC001874,Std,2013-03-15 07:00:00,0.314
MAC001874,Std,2013-07-05 04:00:00,0.362
MAC001874,Std,2013-08-21 17:00:00,0.286
MAC001874,Std,2013-10-24 20:00:00,0.281
MAC001874,Std,2013-12-11 19:30:00,0.522
MAC001875,Std,2012-07-07 20:00:00,0.151
MAC001875,Std,2012-09-06 14:00:00,0.102
MAC001875,Std,2012-11-13 02:30:00,0.048
MAC001875,Std,2012-12-21 13:00:00,0.164
MAC001875,Std,2013-01-29 20:30:00,0.275
MAC001875,Std,2013-10-15 06:30:00,0.205
MAC001875,Std,2013-10-29 06:30:00,0.053
MAC001875,Std,2013-11-04 02:30:00,0.048
MAC001876,Std,2012-06-13 04:30:00,0.065
MAC001876,Std,2012-07-19 17:30:00,0.255
MAC001876,Std,2012-07-31 16:30:00,0.227
MAC001876,Std,2012-08-06 05:30:00,0.09
MAC001876,Std,2013-03-12 18:00:00,0.294
MAC001876,Std,2013-06-05 20:30:00,0.224
MAC001876,Std,2013-07-17 14:00:00,0.214
MAC001876,Std,2013-08-04 11:00:00,0.228
MAC001876,Std,2013-09-22 07:30:00,0.038
MAC001876,Std,2013-10-21 18:00:00,0.296
MAC001876,Std,2013-12-22 13:30:00,0.118
MAC001876,Std,2014-01-06 11:00:00,0.1
MAC001876,Std,2014-01-28 01:30:00,0.068
MAC001876,Std,2014-01-29 23:30:00,0.103
MAC001876,Std,2014-01-31 14:00:00,0.144
MAC001877,Std,2012-08-28 05:30:00,0.095
MAC001877,Std,2013-03-03 20:00:00,0.212
MAC001877,Std,2013-06-05 02:30:00,0.079
MAC001877,Std,2013-06-11 05:30:00,0.103
MAC001877,Std,2013-08-10 17:00:00,0.293
MAC001877,Std,2013-09-30 18:00:00,0.535
MAC001877,Std,2013-12-03 17:00:00,0.474
MAC001877,Std,2013-12-17 05:00:00,0.091
MAC001878,Std,2012-08-10 13:30:00,0.299
MAC001878,Std,2012-08-26 03:00:00,0.207
MAC001878,Std,2013-05-05 15:30:00,0.506
MAC001878,Std,2013-06-18 18:30:00,0.649
MAC001878,Std,2013-08-05 13:00:00,0.746
MAC001878,Std,2013-10-12 18:30:00,0.747
MAC001878,Std,2013-10-14 13:00:00,0.558
MAC001878,Std,2014-01-29 03:30:00,0.181
MAC001878,Std,2014-02-17 18:00:00,1.3710001
MAC001878,Std,2014-02-18 12:30:00,0.463
MAC001879,Std,2012-12-03 03:30:00,0.04
MAC001879,Std,2013-03-17 14:30:00,0.047
MAC001879,Std,2013-06-02 13:00:00,0.06
MAC001879,Std,2013-10-26 13:00:00,0.055
MAC001879,Std,2013-10-31 21:30:00,0.147
MAC001879,Std,2013-11-10 11:00:00,0.073
MAC001879,Std,2013-11-25 10:00:00,0.216
MAC001879,Std,2013-12-15 09:30:00,0.04
MAC001881,Std,2012-06-13 01:00:00,0.149
MAC001881,Std,2012-07-06 07:30:00,0.368
MAC001881,Std,2013-03-23 18:30:00,0.094
MAC001881,Std,2013-05-15 13:30:00,0.088
MAC001881,Std,2013-07-07 06:30:00,0.129
MAC001881,Std,2013-07-08 09:00:00,0.174
MAC001881,Std,2013-10-15 11:00:00,0.097
MAC001882,Std,2012-08-26 15:30:00,0.187
MAC001882,Std,2012-12-28 14:00:00,0.338
MAC001882,Std,2013-01-01 06:00:00,0.133
MAC001882,Std,2013-02-08 18:30:00,0.515
MAC001882,Std,2013-02-26 14:30:00,0.418
MAC001882,Std,2013-03-07 12:00:00,0.185
MAC001882,Std,2013-03-19 06:30:00,0.135
MAC001882,Std,2013-04-28 01:30:00,0.141
MAC001882,Std,2013-05-08 10:00:00,0.205
MAC001882,Std,2013-06-21 01:30:00,0.119
MAC001882,Std,2013-07-18 14:00:00,0.152
MAC001882,Std,2013-10-16 10:30:00,0.222
MAC001882,Std,2013-12-17 08:00:00,0.171
MAC001883,Std,2012-11-07 14:00:00,0.088
MAC001883,Std,2013-01-20 13:30:00,0.304
MAC001883,Std,2013-03-12 21:00:00,0.099
MAC001883,Std,2013-04-21 04:30:00,0.027
MAC001883,Std,2013-04-26 19:30:00,0.138
MAC001883,Std,2013-06-07 12:00:00,0.113
MAC001883,Std,2013-07-18 22:30:00,0.101
MAC001883,Std,2013-10-24 15:00:00,0.134
MAC001883,Std,2013-11-17 07:30:00,0.111
MAC001883,Std,2014-01-12 20:30:00,0.138
MAC001884,Std,2013-01-04 15:30:00,0.024
MAC001884,Std,2013-02-18 01:30:00,0.062
MAC001884,Std,2013-07-21 10:00:00,0.078
MAC001884,Std,2013-09-16 23:30:00,0.07
MAC001884,Std,2013-12-26 15:00:00,0.081
MAC001884,Std,2014-02-01 23:00:00,0.169
MAC001884,Std,2014-02-20 18:00:00,0.052
MAC001885,Std,2012-07-16 01:30:00,0.179
MAC001885,Std,2013-02-11 14:30:00,0.352
MAC001885,Std,2013-02-24 14:00:00,0.832
MAC001885,Std,2013-08-09 02:00:00,0.058
MAC001885,Std,2013-10-31 07:00:00,0.047
MAC001885,Std,2013-11-03 20:30:00,3.217
MAC001885,Std,2013-12-29 11:00:00,0.009
MAC001885,Std,2014-01-18 17:30:00,0.4
MAC001886,Std,2013-01-28 19:00:00,0.155
MAC001886,Std,2013-02-16 09:00:00,0.534
MAC001886,Std,2013-05-20 06:30:00,0.275
MAC001886,Std,2013-10-01 06:00:00,0.138
MAC001886,Std,2013-11-30 18:30:00,0.181
MAC001886,Std,2013-12-24 01:00:00,0.056
MAC001887,Std,2012-07-26 20:30:00,0.087
MAC001887,Std,2012-12-17 10:30:00,0.071
MAC001888,Std,2012-07-24 18:30:00,0.066
MAC001888,Std,2012-10-08 16:00:00,0.088
MAC001888,Std,2013-03-22 05:00:00,0.04
MAC001888,Std,2013-04-09 10:30:00,0.151
MAC001888,Std,2013-06-13 04:30:00,0.056
MAC001888,Std,2013-06-24 08:00:00,0.065
MAC001888,Std,2013-06-25 08:00:00,0.143
MAC001888,Std,2013-09-07 16:00:00,0.099
MAC001888,Std,2013-11-14 09:30:00,0.046
MAC001889,Std,2012-07-04 15:00:00,0.112
MAC001889,Std,2012-07-13 20:00:00,0.025
MAC001889,Std,2012-09-09 17:30:00,0.0
MAC001889,Std,2012-09-30 23:00:00,0.04
MAC001889,Std,2012-10-21 23:30:00,0.178
MAC001889,Std,2012-12-08 11:30:00,0.042
MAC001890,Std,2012-09-10 05:00:00,0.196
MAC001890,Std,2012-12-25 23:30:00,0.07
MAC001890,Std,2012-12-30 22:00:00,0.167
MAC001890,Std,2013-03-11 18:00:00,0.145
MAC001890,Std,2013-04-13 11:30:00,0.118
MAC001890,Std,2013-06-13 01:00:00,0.041
MAC001890,Std,2014-02-20 11:30:00,0.184
MAC001891,Std,2012-06-11 17:30:00,0.208
MAC001891,Std,2012-07-14 08:30:00,0.139
MAC001891,Std,2012-07-24 13:00:00,0.123
MAC001891,Std,2012-07-25 07:30:00,0.128
MAC001891,Std,2012-08-03 20:00:00,0.201
MAC001891,Std,2012-08-29 03:30:00,0.092
MAC001891,Std,2012-11-01 15:30:00,0.399
MAC001891,Std,2013-05-05 15:00:00,0.64
MAC001891,Std,2013-08-23 04:30:00,0.096
MAC001891,Std,2013-08-27 05:00:00,0.114
MAC001891,Std,2013-10-07 19:00:00,0.08
MAC001891,Std,2013-10-15 07:00:00,0.083
MAC001891,Std,2013-12-29 16:30:00,0.353
MAC001892,Std,2012-07-13 00:00:00,0.05
MAC001892,Std,2012-11-21 04:30:00,0.022
MAC001892,Std,2013-01-22 14:00:00,0.03
MAC001892,Std,2013-06-26 07:00:00,0.061
MAC001892,Std,2013-07-21 14:00:00,0.059
MAC001892,Std,2013-09-14 11:00:00,0.037
MAC001892,Std,2013-10-20 01:30:00,0.035
MAC001893,Std,2012-06-29 04:30:00,0.079
MAC001893,Std,2012-08-10 14:00:00,0.134
MAC001893,Std,2012-08-14 17:30:00,0.18
MAC001893,Std,2012-09-07 15:00:00,0.463
MAC001893,Std,2012-10-25 02:00:00,0.105
MAC001893,Std,2012-11-12 20:30:00,0.671
MAC001893,Std,2012-11-15 18:00:00,1.14
MAC001893,Std,2012-12-20 03:30:00,0.184
MAC001893,Std,2012-12-27 01:00:00,0.107
MAC001893,Std,2013-01-20 02:30:00,0.316
MAC001893,Std,2013-05-16 20:00:00,0.526
MAC001893,Std,2013-10-05 07:30:00,0.114
MAC001893,Std,2013-10-05 11:00:00,0.215
MAC001893,Std,2014-01-04 15:00:00,0.262
MAC001894,Std,2012-11-06 19:00:00,0.083
MAC001894,Std,2012-11-12 10:30:00,0.028
MAC001894,Std,2013-02-04 22:30:00,0.139
MAC001894,Std,2013-02-25 14:30:00,0.09
MAC001894,Std,2013-03-18 13:00:00,0.076
MAC001894,Std,2013-08-04 16:30:00,0.139
MAC001894,Std,2013-12-20 05:30:00,0.036
MAC001894,Std,2013-12-24 15:30:00,0.188
MAC001895,Std,2012-10-01 20:30:00,0.468
MAC001895,Std,2012-11-17 01:30:00,0.165
MAC001895,Std,2013-02-20 05:00:00,0.156
MAC001895,Std,2013-08-03 21:00:00,0.111
MAC001895,Std,2013-10-30 11:00:00,0.516
MAC001895,Std,2014-01-23 20:30:00,0.396
MAC001896,Std,2012-06-12 02:00:00,0.164
MAC001896,Std,2012-09-18 02:00:00,0.156
MAC001896,Std,2012-11-04 18:30:00,0.281
MAC001896,Std,2012-11-07 20:30:00,0.049
MAC001896,Std,2012-12-24 10:30:00,0.156
MAC001896,Std,2013-03-01 21:30:00,0.145
MAC001896,Std,2013-05-29 02:00:00,0.149
MAC001896,Std,2013-07-02 23:30:00,0.177
MAC001896,Std,2014-02-25 03:00:00,0.094
MAC001897,Std,2012-06-26 18:30:00,0.134
MAC001897,Std,2012-07-03 09:30:00,0.135
MAC001897,Std,2012-08-03 03:30:00,0.046
MAC001897,Std,2012-09-22 17:00:00,0.142
MAC001897,Std,2012-09-25 12:00:00,0.109
MAC001897,Std,2013-01-25 18:00:00,0.179
MAC001897,Std,2013-01-27 12:30:00,0.163
MAC001897,Std,2013-05-26 19:30:00,0.106
MAC001897,Std,2013-06-28 01:30:00,0.019
MAC001897,Std,2013-12-16 06:30:00,0.042
MAC001898,Std,2012-08-04 21:30:00,0.045
MAC001898,Std,2013-02-01 21:30:00,0.062
MAC001898,Std,2013-05-02 07:00:00,0.033
MAC001898,Std,2013-07-25 20:30:00,0.016
MAC001898,Std,2013-09-22 17:30:00,0.013
MAC001898,Std,2013-09-28 19:30:00,0.014
MAC001899,Std,2012-07-27 09:00:00,0.273
MAC001899,Std,2012-12-07 17:30:00,0.369
MAC001899,Std,2013-01-08 19:30:00,0.431
MAC001899,Std,2013-06-11 06:00:00,0.357
MAC001899,Std,2013-07-11 05:00:00,0.359
MAC001900,Std,2012-08-22 12:00:00,0.082
MAC001900,Std,2012-09-08 18:00:00,0.144
MAC001900,Std,2012-09-10 23:00:00,0.091
